27721,10337,12992,10291,10200,10105,11857,11893,0,0,0,255
28221,10338,12998,10289,10196,10102,11858,11894,0,0,0,255
28721,10341,12994,10288,10201,10103,11859,11893,0,0,0,255
29221,10338,12993,10291,10199,10103,11859,11893,0,0,0,255
29721,10340,12993,10290,10199,10102,11859,11894,0,0,0,255
30221,10341,12993,10290,10199,10102,11857,11894,0,0,0,255
30721,10338,12998,10291,10198,10105,11858,11893,0,0,0,255
31221,10339,13001,10289,10199,10103,11859,11893,0,0,0,255
31721,10337,12996,10290,10197,10100,11859,11894,0,0,0,255
32221,10336,12989,10289,10199,10105,11859,11893,0,0,0,255
32721,10337,12985,10290,10198,10103,11858,11893,0,0,0,255
33221,10336,12994,10290,10198,10103,11859,11893,0,0,0,255
33721,10340,12996,10288,10198,10103,11858,11893,0,0,0,255
34221,10340,12993,10292,10197,10105,11857,11894,0,0,0,255
34721,10335,12992,10290,10200,10102,11859,11891,0,0,0,255
35221,10337,12993,10289,10200,10105,11858,11893,0,0,0,255
35721,10339,12994,10289,10199,10102,11859,11893,0,0,0,255
36221,10336,12993,10290,10197,10103,11856,11892,0,0,0,255
36721,10336,12996,10288,10199,10102,11859,11892,0,0,0,255
37221,10337,12989,10290,10195,10105,11858,11894,0,0,0,255
37721,10338,12993,10287,10198,10102,11859,11892,0,0,0,255
38221,10336,12994,10287,10198,10100,11857,11892,0,0,0,255
38721,10336,12985,10289,10199,10104,11858,11893,0,0,0,255
39221,10338,12992,10287,10198,10102,11860,11892,0,0,0,255
39721,10338,12986,10288,10198,10101,11859,11893,0,0,0,255
40221,10334,12995,10288,10199,10107,11857,11893,0,0,0,255
40721,10337,12988,10290,10198,10103,11858,11894,0,0,0,255
41221,10340,12984,10289,10199,10102,11858,11892,0,0,0,255
41721,10336,12988,10289,10196,10102,11859,11893,0,0,0,255
42221,10338,12991,10288,10201,10102,11859,11892,0,0,0,255
42721,10340,12993,10287,10196,10102,11858,11893,0,0,0,255
43221,10339,12996,10290,10200,10102,11857,11894,0,0,0,255
43721,10339,12991,10289,10197,10103,11858,11894,0,0,0,255
44221,10342,12989,10288,10198,10102,11858,11894,0,0,0,255
44721,10340,12989,10289,10198,10101,11859,11892,0,0,0,255
45221,10338,12986,10290,10198,10099,11857,11893,0,0,0,255
45721,10336,12986,10288,10200,10102,11858,11893,0,0,0,255
46221,10337,12986,10290,10198,10101,11859,11890,0,0,0,255
46721,10336,12993,10287,10196,10102,11858,11894,0,0,0,255
47221,10333,12991,10286,10198,10103,11858,11891,0,0,0,255
47721,10335,12991,10292,10202,10100,11857,11891,0,0,0,255
48221,10335,12986,10289,10197,10102,11859,11892,0,0,0,255
48721,10336,12990,10288,10197,10103,11857,11893,0,0,0,255
49221,10335,12992,10287,10197,10102,11858,11893,0,0,0,255
49721,10337,12991,10288,10197,10103,11860,11894,0,0,0,255
50221,10337,12996,10287,10195,10100,11856,11881,0,0,0,255
50721,10334,12996,10290,10197,10105,11857,11890,0,0,0,255
