23861,202,10355,10204
23954,202,10347,10203
24048,202,10342,10203
24142,202,10343,10203
24236,202,10352,10205
24329,202,10358,10208
24423,202,10353,10203
24517,202,10355,10207
24611,202,10354,10205
24704,202,10352,10210
24798,202,10360,10206
24892,202,10358,10204
24986,202,10360,10201
25079,202,10360,10201
25173,202,10359,10208
25267,202,10362,10202
25361,202,10368,10203
25454,202,10366,10204
25548,202,10362,10209
25642,202,10361,10206
25736,202,10370,10203
25829,202,10376,10201
25923,202,10375,10204
26017,202,10382,10205
26111,202,10382,10201
26204,202,10386,10206
26298,202,10386,10203
26392,202,10381,10199
26486,202,10383,10200
26579,202,10388,10200
26673,202,10389,10201
26767,202,10392,10204
26861,202,10394,10205
26954,202,10398,10201
27048,202,10401,10206
27142,202,10401,10204
27236,202,10401,10207
27329,202,10401,10202
27423,202,10400,10203
27517,202,10407,10203
27611,202,10403,10202
27704,202,10411,10203
27798,202,10408,10207
27892,202,10413,10208
27986,202,10415,10205
28079,202,10420,10208
28173,202,10418,10199
28267,202,10423,10203
28361,202,10419,10205
28454,202,10424,10207
28548,202,10429,10203
28642,202,10432,10206
28736,202,10426,10202
28829,202,10429,10210
28923,202,10432,10206
29017,202,10433,10205
29111,202,10428,10204
29204,202,10426,10202
29298,202,10430,10201
29392,202,10437,10201
29486,202,10435,10204
29579,202,10444,10199
29673,202,10444,10209
29767,202,10447,10200
29861,202,10446,10202
29954,202,10449,10206
30048,202,10459,10206
30142,202,10463,10206
30236,202,10463,10210
30329,202,10456,10202
30423,202,10458,10203
30517,202,10463,10204
30611,202,10466,10206
30704,202,10462,10207
30798,202,10467,10206
30892,202,10468,10206
30986,202,10463,10205
31079,202,10466,10205
31173,202,10475,10207
31267,202,10476,10199
31361,202,10475,10208
31454,202,10475,10204
31548,202,10483,10205
31642,202,10484,10206
31736,202,10480,10204
31829,202,10489,10201
31923,202,10483,10204
32017,202,10487,10203
32111,202,10492,10201
32204,202,10490,10208
32298,202,10498,10207
32392,202,10501,10203
32486,202,10493,10203
32579,202,10497,10206
32673,202,10504,10206
32767,202,10505,10205
32861,202,10508,10206
32954,202,10505,10209
33048,202,10506,10205
33142,202,10505,10206
33236,202,10507,10206
33329,202,10515,10206
33423,202,10507,10204
33517,202,10515,10205
33611,202,10519,10203
33704,202,10519,10205
33798,202,10520,10205
33892,202,10522,10204
33986,202,10523,10207
34079,202,10528,10205
34173,202,10526,10201
34267,202,10529,10203
34361,202,10532,10202
34454,202,10534,10201
34548,202,10533,10207
34642,202,10534,10207
34735,202,10533,10206
34829,202,10543,10203
34923,202,10542,10203
35017,202,10544,10205
35111,202,10546,10201
35204,202,10542,10203
35298,202,10545,10206
35392,202,10547,10204
35485,202,10549,10204
35579,202,10557,10205
35673,202,10556,10204
35767,202,10558,10205
35860,202,10562,10205
35954,202,10561,10202
36048,202,10567,10205
36142,202,10568,10205
36236,202,10566,10203
36329,202,10567,10207
36423,202,10566,10209
36517,202,10574,10204
36611,202,10573,10205
36704,202,10578,10209
36798,202,10581,10211
36892,202,10582,10203
36986,202,10584,10208
37079,202,10588,10209
37173,202,10586,10206
37267,202,10585,10205
37360,202,10588,10204
37454,202,10586,10205
37548,202,10589,10205
37642,202,10590,10207
37735,202,10592,10209
37829,202,10587,10206
37923,202,10593,10204
38017,202,10596,10202
38111,202,10603,10205
38204,202,10605,10208
38298,202,10606,10207
38392,202,10607,10209
38485,202,10616,10210
38579,202,10613,10209
38673,202,10613,10209
38767,202,10617,10210
38860,202,10619,10207
38954,202,10618,10209
39048,202,10627,10204
39142,202,10618,10208
39235,202,10620,10208
39329,202,10620,10208
39423,202,10619,10205
39517,202,10620,10207
39611,202,10618,10206
39704,202,10629,10210
39798,202,10630,10206
39892,202,10632,10204
39985,202,10632,10210
40079,202,10640,10204
40173,202,10639,10206
40267,202,10642,10206
40360,202,10640,10206
40454,202,10646,10207
40548,202,10651,10204
40642,202,10656,10207
40735,202,10656,10209
40829,202,10654,10206
40923,202,10656,10206
41017,202,10660,10208
41111,202,10666,10211
41204,202,10662,10206
41298,202,10660,10211
41392,202,10662,10209
41485,202,10663,10211
41579,202,10665,10207
41673,202,10666,10203
41767,202,10668,10207
41860,202,10676,10208
41954,202,10676,10207
42048,202,10679,10203
42142,202,10681,10206
42235,202,10680,10206
42329,202,10682,10209
42423,202,10680,10207
42517,202,10686,10203
42611,202,10688,10209
42704,202,10694,10205
42798,202,10694,10211
42892,202,10695,10204
42985,202,10695,10211
43079,202,10699,10210
43173,202,10696,10209
43267,202,10700,10206
43360,202,10703,10208
43454,202,10696,10206
43548,202,10698,10203
43642,202,10702,10205
43735,202,10704,10205
43829,202,10708,10207
43923,202,10710,10212
44017,202,10716,10208
44111,202,10714,10206
44204,202,10720,10214
44298,202,10726,10208
44392,202,10722,10206
44485,202,10728,10208
44579,202,10727,10207
44673,202,10721,10205
44767,202,10726,10206
44860,202,10733,10208
44954,202,10729,10210
45048,202,10734,10206
45142,202,10730,10209
45235,202,10726,10204
45329,202,10733,10211
45423,202,10734,10205
45517,202,10738,10209
45611,202,10744,10208
45704,202,10741,10210
45798,202,10741,10212
45892,202,10746,10209
45985,202,10750,10212
46079,202,10754,10209
46173,202,10758,10200
46267,202,10755,10208
46360,202,10757,10212
46454,202,10758,10208
46548,202,10760,10206
46642,202,10759,10208
46735,202,10763,10205
46829,202,10765,10208
46923,202,10763,10209
47017,202,10768,10208
47111,202,10773,10212
47204,202,10766,10213
47298,202,10769,10206
47392,202,10769,10209
47485,202,10774,10208
47579,202,10774,10207
47673,202,10778,10207
47767,202,10780,10208
47860,202,10785,10204
47954,202,10787,10208
48048,202,10785,10212
48142,202,10786,10212
48235,202,10787,10210
48329,202,10792,10208
48423,202,10793,10215
48517,202,10799,10209
48611,202,10801,10211
48704,202,10795,10210
48798,202,10805,10208
48892,202,10799,10213
48985,202,10800,10207
49079,202,10807,10208
49173,202,10803,10207
49267,202,10804,10205
49360,202,10813,10208
49454,202,10813,10209
49548,202,10816,10214
49642,202,10816,10211
49735,202,10813,10209
49829,202,10815,10210
49923,202,10822,10206
50017,202,10824,10203
50111,202,10818,10208
50204,202,10829,10212
50298,202,10834,10211
50392,202,10831,10204
50485,202,10833,10209
50579,202,10837,10213
50673,202,10834,10212
50767,202,10835,10212
50860,202,10837,10213
50954,202,10835,10207
51048,202,10842,10208
51142,202,10842,10208
51235,202,10844,10205
51329,202,10850,10208
51423,202,10847,10210
51517,202,10847,10210
51611,202,10853,10209
51704,202,10851,10209
51798,202,10855,10207
51892,202,10854,10205
51985,202,10862,10205
52079,202,10864,10209
52173,202,10866,10207
52267,202,10862,10209
52360,202,10862,10208
52454,202,10866,10209
52548,202,10870,10209
52642,202,10867,10214
52735,202,10872,10213
52829,202,10875,10216
52923,202,10871,10214
53017,202,10875,10209
53111,202,10873,10211
53204,202,10875,10210
53298,202,10883,10209
53392,202,10882,10208
53485,202,10881,10207
53579,202,10883,10208
53673,202,10888,10209
53767,202,10891,10209
53860,202,10892,10212
53954,202,10891,10207
54048,202,10896,10211
54142,202,10902,10210
54235,202,10899,10210
54329,202,10898,10214
54423,202,10897,10212
54517,202,10900,10212
54611,202,10901,10214
54704,202,10903,10213
54798,202,10909,10210
54892,202,10908,10213
54985,202,10908,10212
55079,202,10916,10213
55173,202,10913,10211
55267,202,10919,10209
55360,202,10915,10215
55454,202,10920,10211
55548,202,10922,10214
55642,202,10921,10216
55735,202,10923,10211
55829,202,10928,10213
55923,202,10926,10213
56017,202,10927,10208
56111,202,10925,10212
56204,202,10928,10213
56298,202,10933,10212
56392,202,10933,10213
56485,202,10939,10207
56579,202,10940,10210
56673,202,10940,10209
56767,202,10942,10215
56860,202,10945,10215
56954,202,10946,10214
57048,202,10946,10215
57142,202,10947,10213
57235,202,10947,10211
57329,202,10948,10211
57423,202,10949,10211
57517,202,10955,10212
57611,202,10952,10217
57704,202,10958,10212
57798,202,10956,10210
57892,202,10959,10214
57985,202,10961,10212
58079,202,10964,10211
58173,202,10965,10209
58267,202,10969,10209
58360,202,10970,10213
58454,202,10972,10209
58548,202,10976,10210
58642,202,10975,10215
58735,202,10976,10208
58829,202,10978,10209
58923,202,10979,10215
59017,202,10982,10211
59110,202,10981,10213
59204,202,10985,10215
59298,202,10986,10210
59392,202,10986,10215
59485,202,10988,10209
59579,202,10991,10215
59673,202,10990,10210
59767,202,10994,10210
59860,202,10998,10212
59954,202,10995,10214
60048,202,11000,10214
60142,202,11003,10214
60235,202,11003,10212
60329,202,11011,10218
60423,202,11010,10216
60517,202,11005,10215
60610,202,11003,10213
60704,202,11010,10214
60798,202,11012,10213
60892,202,11012,10217
60985,202,11020,10214
61079,202,11022,10210
61173,202,11019,10213
61267,202,11022,10216
61360,202,11018,10216
61454,202,11026,10213
61548,202,11026,10217
61642,202,11030,10212
61735,202,11034,10213
61829,202,11038,10217
61923,202,11036,10212
62017,202,11040,10213
62110,202,11041,10216
62204,202,11041,10211
62298,202,11040,10216
62392,202,11037,10210
62485,202,11040,10214
62579,202,11044,10214
62673,202,11048,10213
62767,202,11050,10210
62860,202,11051,10217
62954,202,11047,10209
63048,202,11053,10213
63142,202,11056,10212
63235,202,11054,10211
63329,202,11064,10214
63423,202,11060,10212
63517,202,11060,10214
63610,202,11065,10216
63704,202,11068,10215
63798,202,11070,10211
63892,202,11070,10215
63985,202,11070,10217
64079,202,11077,10213
64173,202,11071,10214
64267,202,11072,10214
64360,202,11076,10218
64454,202,11080,10213
64548,202,11076,10221
64642,202,11082,10213
64735,202,11082,10214
64829,202,11080,10219
64923,202,11088,10216
65017,202,11087,10217
65110,202,11090,10217
65204,202,11093,10215
65298,202,11098,10220
65392,202,11094,10218
65485,202,11096,10217
65579,202,11096,10219
65673,202,11102,10215
65767,202,11103,10214
65860,202,11104,10211
65954,202,11100,10216
66048,202,11106,10219
66142,202,11109,10216
66235,202,11113,10212
66329,202,11112,10220
66423,202,11113,10216
66517,202,11113,10214
66610,202,11114,10216
66704,202,11116,10215
66798,202,11115,10216
66892,202,11121,10216
66985,202,11125,10214
67079,202,11125,10220
67173,202,11129,10213
67267,202,11123,10219
67360,202,11130,10215
67454,202,11129,10215
67548,202,11128,10216
67642,202,11136,10216
67735,202,11133,10220
67829,202,11137,10224
67923,202,11140,10217
68017,202,11137,10216
68110,202,11142,10215
68204,202,11148,10215
68298,202,11145,10215
68392,202,11145,10218
68485,202,11148,10216
68579,202,11147,10216
68673,202,11148,10217
68767,202,11152,10215
68860,202,11154,10215
68954,202,11150,10219
69048,202,11159,10217
69142,202,11163,10212
69235,202,11158,10212
69329,202,11160,10220
69423,202,11169,10216
69517,202,11166,10218
69610,202,11165,10219
69704,202,11167,10218
69798,202,11178,10221
69892,202,11177,10225
69985,202,11172,10221
70079,202,11176,10217
70173,202,11177,10217
70267,202,11181,10218
70360,202,11182,10217
70454,202,11185,10220
70548,202,11187,10220
70642,202,11186,10220
70735,202,11185,10219
70829,202,11190,10223
70923,202,11188,10217
71017,202,11188,10219
71110,202,11194,10220
71204,202,11195,10220
71298,202,11199,10228
71392,202,11197,10221
71485,202,11203,10219
71579,202,11203,10220
71673,202,11204,10221
71767,202,11207,10217
71860,202,11208,10220
71954,202,11208,10220
72048,202,11212,10222
72142,202,11212,10222
72235,202,11214,10215
72329,202,11217,10221
72423,202,11222,10219
72517,202,11222,10221
72610,202,11220,10221
72704,202,11223,10221
72798,202,11223,10222
72892,202,11228,10217
72985,202,11230,10217
73079,202,11226,10222
73173,202,11230,10220
73267,202,11234,10220
73360,202,11231,10218
73454,202,11236,10224
73548,202,11237,10222
73642,202,11241,10220
73735,202,11240,10220
73829,202,11241,10221
73923,202,11245,10219
74017,202,11243,10221
74110,202,11246,10218
74204,202,11252,10216
74298,202,11251,10223
74392,202,11253,10220
74485,202,11250,10219
74579,202,11255,10223
74673,202,11256,10219
74767,202,11259,10224
74860,202,11257,10217
74954,202,11263,10221
75048,202,11263,10220
75142,202,11262,10222
75235,202,11267,10220
75329,202,11268,10218
75423,202,11269,10220
75517,202,11268,10225
75610,202,11270,10219
75704,202,11279,10220
75798,202,11274,10224
75892,202,11274,10221
75985,202,11281,10220
76079,202,11284,10221
76173,202,11285,10223
76267,202,11281,10219
76360,202,11280,10223
76454,202,11284,10217
76548,202,11286,10220
76642,202,11289,10222
76735,202,11295,10221
76829,202,11292,10223
76923,202,11293,10219
77017,202,11293,10220
77110,202,11297,10224
77204,202,11304,10222
77298,202,11296,10225
77392,202,11302,10221
77485,202,11304,10224
77579,202,11309,10221
77673,202,11309,10223
77767,202,11308,10222
77860,202,11310,10219
77954,202,11315,10221
78048,202,11314,10223
78142,202,11313,10221
78235,202,11319,10225
78329,202,11320,10228
78423,202,11319,10219
78517,202,11323,10220
78610,202,11325,10220
78704,202,11320,10222
78798,202,11327,10224
78892,202,11329,10222
78985,202,11327,10223
79079,202,11327,10221
79173,202,11337,10221
79267,202,11336,10225
79360,202,11333,10225
79454,202,11338,10222
79548,202,11336,10223
79642,202,11339,10223
79735,202,11344,10224
79829,202,11346,10220
79923,202,11349,10222
80017,202,11349,10223
80110,202,11348,10224
80204,202,11349,10224
80298,202,11351,10227
80392,202,11351,10226
80485,202,11355,10221
80579,202,11355,10222
80673,202,11359,10229
80767,202,11358,10222
80860,202,11360,10225
80954,202,11361,10225
81048,202,11368,10225
81142,202,11369,10221
81235,202,11367,10226
81329,202,11370,10223
81423,202,11369,10222
81517,202,11372,10226
81610,202,11374,10218
81704,202,11377,10223
81798,202,11375,10228
81892,202,11382,10231
81985,202,11380,10222
82079,202,11382,10223
82173,202,11383,10225
82267,202,11385,10226
82360,202,11386,10224
82454,202,11394,10223
82548,202,11394,10228
82642,202,11395,10225
82735,202,11392,10224
82829,202,11396,10228
82923,202,11400,10225
83017,202,11401,10223
83110,202,11399,10228
83204,202,11399,10227
83298,202,11402,10228
83392,202,11404,10228
83485,202,11402,10229
83579,202,11406,10228
83673,202,11413,10224
83767,202,11408,10225
83860,202,11414,10229
83954,202,11416,10229
84048,202,11418,10227
84142,202,11418,10224
84235,202,11421,10226
84329,202,11422,10223
84423,202,11424,10227
84517,202,11422,10232
84610,202,11427,10230
84704,202,11428,10226
84798,202,11428,10226
84892,202,11429,10225
84985,202,11434,10228
85079,202,11435,10230
85173,202,11436,10225
85267,202,11438,10229
85360,202,11438,10223
85454,202,11441,10225
85548,202,11441,10225
85642,202,11442,10229
85735,202,11446,10229
85829,202,11443,10226
85923,202,11447,10226
86017,202,11449,10229
86110,202,11453,10228
86204,202,11450,10226
86298,202,11455,10224
86392,202,11456,10229
86485,202,11460,10227
86579,202,11459,10229
86673,202,11462,10227
86767,202,11460,10228
86860,202,11467,10227
86954,202,11465,10228
87048,202,11470,10229
87142,202,11469,10226
87235,202,11472,10228
87329,202,11470,10226
87423,202,11471,10228
87517,202,11474,10232
87610,202,11477,10228
87704,202,11479,10225
87798,202,11478,10229
87892,202,11479,10228
87985,202,11486,10227
88079,202,11483,10227
88173,202,11486,10233
88267,202,11485,10230
88360,202,11487,10231
88454,202,11492,10225
88548,202,11495,10228
88642,202,11495,10230
88735,202,11497,10227
88829,202,11498,10226
88923,202,11497,10228
89017,202,11502,10229
89110,202,11503,10230
89204,202,11505,10231
89298,202,11504,10228
89392,202,11507,10226
89485,202,11508,10226
89579,202,11512,10229
89673,202,11512,10230
89767,202,11513,10227
89860,202,11514,10230
89954,202,11513,10228
90048,202,11513,10224
90142,202,11520,10227
90235,202,11520,10233
90329,202,11529,10227
90423,202,11525,10231
90517,202,11521,10230
90610,202,11528,10229
90704,202,11530,10232
90798,202,11533,10236
90892,202,11531,10230
90985,202,11536,10230
91079,202,11533,10230
91173,202,11534,10231
91267,202,11541,10230
91360,202,11539,10232
91454,202,11542,10231
91548,202,11541,10231
91642,202,11547,10230
91735,202,11545,10231
91829,202,11549,10230
91923,202,11548,10226
92017,202,11549,10234
92110,202,11554,10231
92204,202,11550,10231
92298,202,11553,10232
92392,202,11554,10229
92485,202,11557,10232
92579,202,11557,10233
92673,202,11559,10232
92767,202,11565,10234
92860,202,11572,10229
92954,202,11569,10232
93048,202,11569,10228
93142,202,11568,10233
93235,202,11569,10234
93329,202,11573,10230
93423,202,11574,10230
93517,202,11575,10238
93610,202,11578,10230
93704,202,11575,10232
93798,202,11583,10232
93892,202,11586,10230
93985,202,11585,10233
94079,202,11585,10233
94173,202,11592,10231
94267,202,11589,10232
94360,202,11595,10230
94454,202,11594,10233
94548,202,11595,10230
94642,202,11593,10234
94735,202,11595,10237
94829,202,11602,10233
94923,202,11600,10234
95017,202,11605,10229
95110,202,11606,10235
95204,202,11604,10234
95298,202,11608,10233
95392,202,11610,10229
95485,202,11610,10229
95579,202,11614,10232
95673,202,11619,10233
95767,202,11620,10231
95860,202,11622,10228
95954,202,11624,10232
96048,202,11622,10232
96142,202,11627,10234
96235,202,11626,10235
96329,202,11630,10232
96423,202,11625,10237
96517,202,11629,10234
96610,202,11631,10233
96704,202,11633,10233
96798,202,11629,10235
96892,202,11634,10230
96985,202,11635,10236
97079,202,11641,10233
97173,202,11642,10233
97267,202,11639,10232
97360,202,11639,10231
97454,202,11648,10233
97548,202,11651,10234
97642,202,11644,10233
97735,202,11647,10235
97829,202,11658,10234
97923,202,11652,10235
98017,202,11658,10239
98110,202,11657,10231
98204,202,11655,10232
98298,202,11662,10232
98392,202,11661,10237
98485,202,11663,10237
98579,202,11661,10233
98673,202,11665,10236
98767,202,11667,10234
98860,202,11666,10236
98954,202,11667,10234
99048,202,11669,10235
99142,202,11673,10233
99235,202,11677,10238
99329,202,11682,10237
99423,202,11678,10234
99517,202,11679,10238
99610,202,11684,10235
99704,202,11684,10238
99798,202,11688,10237
99892,202,11687,10234
99985,202,11689,10235
100079,202,11692,10236
100173,202,11696,10237
100267,202,11695,10238
100360,202,11693,10236
100454,202,11699,10237
100548,202,11702,10238
100642,202,11701,10238
100735,202,11706,10237
100829,202,11704,10238
100923,202,11703,10239
101017,202,11707,10240
101110,202,11709,10236
101204,202,11707,10241
101298,202,11712,10242
101392,202,11715,10239
101485,202,11716,10237
101579,202,11718,10238
101673,202,11720,10240
101767,202,11725,10236
101860,202,11718,10236
101954,202,11722,10237
102048,202,11728,10240
102142,202,11727,10239
102235,202,11730,10239
102329,202,11732,10237
102423,202,11731,10239
102517,202,11730,10238
102610,202,11734,10238
102704,202,11733,10236
102798,202,11738,10238
102892,202,11738,10237
102985,202,11739,10239
103079,202,11745,10239
103173,202,11742,10237
103267,202,11745,10237
103360,202,11745,10239
103454,202,11748,10238
103548,202,11752,10233
103642,202,11750,10235
103735,202,11748,10240
103829,202,11754,10239
103923,202,11759,10242
104017,202,11756,10239
104110,202,11759,10239
104204,202,11762,10243
104298,202,11758,10236
104392,202,11763,10235
104485,202,11765,10240
104579,202,11763,10238
104673,202,11767,10239
104767,202,11766,10240
104860,202,11769,10237
104954,202,11771,10239
105048,202,11776,10241
105142,202,11778,10241
105235,202,11779,10243
105329,202,11778,10239
105423,202,11783,10239
105517,202,11779,10238
105610,202,11783,10239
105704,202,11780,10239
105798,202,11786,10239
105892,202,11787,10241
105985,202,11791,10242
106079,202,11791,10242
106173,202,11789,10241
106267,202,11796,10238
106360,202,11798,10240
106454,202,11800,10241
106548,202,11800,10240
106642,202,11799,10244
106735,202,11803,10239
106829,202,11806,10244
106923,202,11806,10245
107017,202,11811,10241
107110,202,11807,10243
107204,202,11805,10241
107298,202,11814,10240
107392,202,11811,10242
107485,202,11816,10240
107579,202,11817,10242
107673,202,11820,10238
107767,202,11817,10239
107860,202,11822,10240
107954,202,11825,10245
108048,202,11827,10242
108142,202,11826,10241
108235,202,11826,10241
108329,202,11830,10243
108423,202,11829,10241
108517,202,11833,10241
108610,202,11831,10244
108704,202,11833,10248
108798,202,11837,10242
108892,202,11835,10241
108985,202,11836,10244
109079,202,11839,10243
109173,202,11834,10244
109267,202,11840,10242
109360,202,11841,10244
109454,202,11844,10248
109548,202,11848,10248
109641,202,11846,10250
109735,202,11847,10249
109829,202,11849,10249
109923,202,11850,10248
110017,202,11851,10248
110110,202,11854,10253
110204,202,11854,10254
110298,202,11854,10257
110392,202,11852,10254
110485,202,11856,10259
110579,202,11855,10252
110673,202,11862,10254
110767,202,11863,10258
110860,202,11859,10259
110954,202,11863,10262
111048,202,11862,10265
111141,202,11859,10261
111235,202,11864,10266
111329,202,11858,10268
111423,202,11867,10272
111517,202,11872,10266
111610,202,11873,10268
111704,202,11870,10270
111798,202,11871,10269
111892,202,11867,10275
111985,202,11874,10275
112079,202,11873,10275
112173,202,11875,10275
112267,202,11877,10283
112360,202,11876,10280
112454,202,11877,10280
112548,202,11877,10282
112642,202,11881,10283
112735,202,11883,10281
112829,202,11882,10285
112923,202,11883,10287
113017,202,11887,10286
113110,202,11886,10290
113204,202,11887,10290
113298,202,11886,10287
113392,202,11885,10293
113485,202,11890,10292
113579,202,11888,10293
113673,202,11891,10295
113767,202,11897,10296
113860,202,11892,10299
113954,202,11896,10300
114048,202,11894,10301
114142,202,11896,10301
114235,202,11899,10299
114329,202,11894,10301
114423,202,11897,10306
114517,202,11900,10305
114610,202,11899,10304
114704,202,11902,10309
114798,202,11900,10307
114892,202,11905,10309
114985,202,11903,10309
115079,202,11907,10307
115173,202,11908,10307
115267,202,11903,10314
115360,202,11909,10320
115454,202,11909,10314
115548,202,11907,10315
115642,202,11914,10319
115735,202,11915,10319
115829,202,11910,10322
115923,202,11915,10323
116017,202,11914,10323
116110,202,11913,10322
116204,202,11917,10323
116298,202,11917,10323
116392,202,11922,10324
116485,202,11919,10324
116579,202,11925,10322
116673,202,11925,10327
116767,202,11925,10328
116860,202,11927,10329
116954,202,11933,10331
117048,202,11924,10337
117142,202,11930,10338
117235,202,11927,10338
117329,202,11929,10342
117423,202,11930,10339
117516,202,11930,10334
117610,202,11931,10340
117704,202,11930,10342
117798,202,11932,10338
117891,202,11938,10344
117985,202,11937,10345
118079,202,11939,10342
118173,202,11936,10345
118267,202,11937,10352
118360,202,11942,10349
118454,202,11951,10353
118548,202,11937,10353
118642,202,11939,10355
118735,202,11945,10355
118829,202,11942,10356
118923,202,11947,10361
119016,202,11950,10355
119110,202,11950,10360
119204,202,11945,10363
119298,202,11949,10361
119391,202,11950,10362
119485,202,11952,10363
119579,202,11950,10365
119673,202,11954,10366
119767,202,11956,10372
119860,202,11959,10364
119954,202,11956,10367
120048,202,11956,10375
120142,202,11958,10371
120235,202,11958,10373
120329,202,11953,10372
120423,202,11962,10376
120516,202,11969,10375
120610,202,11958,10375
120704,202,11963,10375
120798,202,11967,10382
120891,202,11968,10383
120985,202,11964,10386
121079,202,11970,10378
121173,202,11967,10387
121266,202,11968,10386
121360,202,11973,10389
121454,202,11971,10385
121548,202,11972,10387
121642,202,11976,10386
121735,202,11974,10387
121829,202,11974,10392
121923,202,11979,10394
122016,202,11977,10397
122110,202,11978,10398
122204,202,11973,10393
122298,202,11977,10400
122391,202,11980,10403
122485,202,11979,10399
122579,202,11984,10399
122673,202,11980,10407
122766,202,11979,10409
122860,202,11985,10401
122954,202,11984,10403
123048,202,11986,10409
123141,202,11990,10407
123235,202,11986,10406
123329,202,11990,10400
123423,202,11987,10411
123516,202,11985,10412
123610,202,11991,10411
123704,202,11989,10415
123798,202,11989,10415
123891,202,11988,10414
123985,202,11993,10414
124079,202,11992,10420
124173,202,11992,10418
124266,202,11992,10421
124360,202,11995,10421
124454,202,11995,10425
124548,202,12000,10425
124642,202,11997,10425
124735,202,11998,10445
124829,202,12001,10433
124923,202,11999,10433
125016,202,11999,10430
125110,202,12002,10437
125204,202,11999,10435
125298,202,12004,10436
125391,202,12002,10431
125485,202,12002,10436
125579,202,12002,10438
125673,202,11997,10436
125766,202,12007,10439
125860,202,12004,10443
125954,202,12003,10440
126048,202,12004,10442
126142,202,12002,10444
126235,202,12006,10444
126329,202,12012,10449
126423,202,12008,10449
126516,202,12008,10450
126610,202,12010,10456
126704,202,12009,10450
126798,202,12009,10453
126891,202,12013,10454
126985,202,12014,10456
127079,202,12015,10456
127173,202,12013,10456
127266,202,12014,10459
127360,202,12009,10455
127454,202,12011,10461
127548,202,12016,10466
127641,202,12018,10460
127735,202,12016,10460
127829,202,12020,10470
127923,202,12019,10462
128016,202,12016,10464
128110,202,12018,10464
128204,202,12018,10465
128298,202,12021,10471
128391,202,12022,10471
128485,202,12019,10471
128579,202,12020,10475
128673,202,12022,10477
128766,202,12020,10479
128860,202,12023,10480
128954,202,12021,10478
129048,202,12022,10480
129141,202,12024,10476
129235,202,12029,10482
129329,202,12028,10483
129423,202,12028,10482
129516,202,12026,10489
129610,202,12030,10486
129704,202,12028,10486
129798,202,12027,10489
129891,202,12029,10491
129985,202,12029,10493
130079,202,12029,10493
130173,202,12034,10492
130266,202,12033,10494
130360,202,12027,10492
130454,202,12033,10497
130548,202,12031,10502
130641,202,12032,10500
130735,202,12039,10489
130829,202,12034,10499
130923,202,12035,10502
131016,202,12038,10506
38,202,12033,10502
