14480,202,10283,10186,10281,10185,0
14574,202,10283,10184,10281,10185,0
14668,202,10281,10185,10281,10185,0
14762,202,10282,10188,10281,10185,0
14855,202,10279,10183,10281,10185,0
14949,202,10281,10186,10281,10185,0
15043,202,10277,10188,10280,10185,0
15137,202,10279,10182,10279,10185,0
15230,202,10278,10183,10279,10184,0
15324,202,10276,10183,10278,10184,0
15418,202,10278,10188,10278,10184,0
15512,202,10278,10183,10278,10184,0
15605,202,10281,10189,10278,10185,0
15699,202,10280,10188,10279,10186,0
15793,202,10281,10179,10279,10185,0
15887,202,10282,10189,10280,10185,0
15980,202,10275,10184,10279,10185,0
16074,202,10275,10182,10278,10184,0
16168,202,10278,10183,10277,10184,0
16262,202,10280,10191,10278,10184,0
16355,202,10284,10184,10279,10185,0
16449,202,10283,10184,10280,10185,0
16543,202,10286,10185,10281,10184,0
16637,202,10280,10189,10281,10185,0
16730,202,10277,10186,10280,10186,0
16824,202,10280,10182,10280,10185,0
16918,202,10286,10186,10281,10185,0
17012,202,10284,10182,10282,10184,0
17105,202,10278,10182,10281,10184,0
17199,202,10286,10186,10281,10184,0
17293,202,10281,10184,10282,10184,0
17387,202,10280,10188,10281,10184,0
17480,202,10280,10190,10281,10185,0
17574,202,10284,10184,10281,10186,0
17668,202,10286,10185,10282,10185,0
17762,202,10284,10188,10283,10185,0
17855,202,10283,10184,10283,10185,0
17949,202,10286,10184,10283,10185,0
18043,202,10285,10186,10284,10185,0
18137,202,10281,10192,10283,10186,0
18230,202,10285,10186,10283,10187,0
18324,202,10284,10190,10283,10187,0
18418,202,10288,10188,10284,10187,0
18512,202,10292,10186,10285,10187,0
18605,202,10287,10186,10286,10187,0
18699,202,10293,10190,10287,10187,0
18793,202,10300,10188,10290,10187,0
18887,202,10303,10185,10293,10187,0
18980,202,10304,10187,10295,10187,0
19074,202,10307,10186,10298,10186,0
19168,202,10300,10187,10299,10186,0
19262,202,10301,10185,10299,10186,0
19355,202,10308,10183,10301,10185,0
19449,202,10317,10183,10304,10185,0
19543,202,10308,10189,10306,10185,0
19637,202,10312,10185,10307,10185,0
19730,202,10311,10189,10308,10186,0
19824,202,10314,10190,10309,10187,0
19918,202,10313,10185,10310,10187,0
20012,202,10320,10188,10312,10186,0
20105,202,10313,10185,10313,10186,0
20199,202,10316,10183,10313,10186,0
20293,202,10312,10187,10313,10185,0
20387,202,10319,10190,10314,10186,0
20480,202,10314,10191,10314,10187,0
20574,202,10315,10189,10314,10188,0
20668,202,10316,10189,10314,10188,0
20762,202,10322,10193,10316,10189,0
20855,202,10327,10191,10318,10189,0
20949,202,10332,10188,10321,10189,0
21043,202,10327,10186,10323,10189,0
21137,202,10337,10184,10325,10187,0
21230,202,10332,10186,10328,10187,0
21324,202,10338,10186,10329,10186,0
21418,202,10333,10186,10331,10186,0
21512,202,10340,10186,10332,10186,0
21605,202,10341,10184,10334,10186,0
21699,202,10344,10185,10336,10185,0
21793,202,10343,10189,10338,10186,0
21887,202,10348,10191,10340,10187,0
21980,202,10352,10189,10342,10187,0
22074,202,10351,10188,10345,10188,0
22168,202,10360,10184,10347,10187,0
22262,202,10358,10193,10350,10187,0
22355,202,10355,10188,10352,10188,0
22449,202,10366,10183,10354,10187,0
22543,202,10358,10187,10356,10186,0
22637,202,10361,10182,10357,10186,0
22730,202,10353,10185,10357,10185,0
22824,202,10356,10190,10356,10186,0
22918,202,10363,10188,10357,10186,0
23012,202,10367,10190,10359,10187,0
23105,202,10362,10186,10360,10187,0
23199,202,10364,10189,10361,10187,0
23293,202,10367,10188,10362,10187,0
23387,202,10374,10188,10364,10187,0
23480,202,10374,10189,10367,10188,0
23574,202,10373,10185,10368,10187,0
23668,202,10377,10187,10370,10187,0
23762,202,10372,10185,10371,10186,0
23855,202,10374,10182,10371,10186,0
23949,202,10373,10184,10372,10185,0
24043,202,10378,10188,10373,10185,0
24137,202,10383,10183,10375,10185,0
24230,202,10387,10187,10377,10185,0
24324,202,10392,10185,10380,10185,0
24418,202,10388,10188,10383,10185,0
24512,202,10393,10182,10385,10185,0
24605,202,10394,10186,10387,10185,0
24699,202,10394,10185,10389,10185,0
24793,202,10397,10184,10390,10185,0
24887,202,10404,10187,10393,10185,0
24980,202,10399,10186,10395,10185,0
25074,202,10405,10183,10397,10185,0
25168,202,10403,10182,10399,10184,0
25262,202,10401,10192,10399,10185,0
25355,202,10399,10189,10399,10186,0
25449,202,10406,10186,10400,10186,0
25543,202,10409,10189,10402,10187,0
25637,202,10411,10188,10404,10187,0
25730,202,10414,10184,10406,10187,0
25824,202,10415,10186,10408,10186,0
25918,202,10418,10184,10410,10186,0
26012,202,10416,10193,10412,10186,0
26105,202,10420,10189,10413,10187,0
26199,202,10423,10188,10415,10188,0
26293,202,10423,10186,10417,10187,0
26387,202,10423,10186,10419,10187,0
26480,202,10425,10182,10420,10186,0
26574,202,10424,10186,10421,10185,0
26668,202,10431,10183,10423,10185,0
26762,202,10436,10189,10425,10185,0
26855,202,10435,10185,10428,10185,0
26949,202,10435,10187,10430,10185,0
27043,202,10435,10189,10431,10186,0
27137,202,10439,10189,10432,10187,0
27230,202,10442,10189,10434,10187,0
27324,202,10439,10187,10436,10187,0
27418,202,10439,10184,10437,10187,0
27512,202,10443,10184,10438,10186,0
27605,202,10444,10189,10439,10186,0
27699,202,10446,10180,10441,10185,0
27793,202,10451,10185,10442,10184,0
27887,202,10449,10186,10444,10185,0
27980,202,10448,10186,10445,10185,0
28074,202,10450,10187,10446,10185,0
28168,202,10457,10191,10448,10186,0
28262,202,10459,10188,10451,10187,0
28355,202,10459,10188,10453,10187,0
28449,202,10456,10188,10454,10187,0
28543,202,10462,10184,10455,10187,0
28637,202,10470,10189,10458,10187,0
28730,202,10464,10190,10460,10187,0
28824,202,10470,10190,10462,10188,0
28918,202,10469,10190,10464,10188,0
29012,202,10472,10190,10465,10189,0
29105,202,10480,10187,10468,10188,0
29199,202,10476,10185,10471,10188,0
29293,202,10477,10185,10472,10187,0
29387,202,10484,10188,10474,10187,0
29480,202,10484,10187,10477,10187,0
29574,202,10483,10188,10478,10187,0
29668,202,10481,10185,10479,10187,0
29762,202,10485,10184,10480,10186,0
29855,202,10484,10188,10481,10186,0
29949,202,10489,10186,10482,10186,0
30043,202,10489,10190,10484,10186,0
30137,202,10493,10189,10486,10187,0
30230,202,10494,10188,10488,10187,0
30324,202,10492,10187,10489,10187,0
30418,202,10500,10187,10491,10187,0
30512,202,10500,10185,10493,10187,0
30605,202,10500,10191,10495,10187,0
30699,202,10503,10189,10496,10188,0
30793,202,10504,10186,10498,10187,0
30887,202,10507,10190,10500,10187,0
30980,202,10512,10191,10502,10188,0
31074,202,10512,10186,10505,10188,0
31168,202,10515,10188,10507,10188,0
31262,202,10518,10187,10509,10187,0
31355,202,10517,10186,10511,10187,0
31449,202,10521,10191,10513,10187,0
31543,202,10516,10187,10515,10188,0
31637,202,10513,10188,10514,10187,0
31730,202,10520,10186,10515,10187,0
31824,202,10518,10188,10516,10187,0
31918,202,10521,10185,10517,10187,0
32012,202,10522,10185,10518,10186,0
32105,202,10523,10187,10519,10186,0
32199,202,10525,10188,10520,10186,0
32293,202,10531,10181,10522,10186,0
32387,202,10529,10184,10524,10185,0
32480,202,10539,10189,10527,10185,0
32574,202,10538,10188,10530,10186,0
32668,202,10540,10190,10532,10187,0
32762,202,10544,10189,10534,10187,0
32855,202,10544,10190,10537,10188,0
32949,202,10544,10188,10539,10188,0
33043,202,10548,10190,10540,10188,0
33137,202,10548,10183,10542,10188,0
33230,202,10545,10187,10543,10187,0
33324,202,10550,10185,10544,10186,0
33418,202,10551,10186,10546,10186,0
33512,202,10551,10189,10547,10186,0
33605,202,10549,10183,10548,10186,0
33699,202,10557,10187,10549,10186,0
33793,202,10559,10188,10551,10186,0
33887,202,10561,10188,10553,10186,0
33980,202,10560,10191,10555,10187,0
34074,202,10560,10186,10556,10187,0
34168,202,10566,10186,10558,10187,0
34262,202,10563,10185,10560,10186,0
34355,202,10569,10189,10561,10186,0
34449,202,10573,10189,10564,10187,0
34543,202,10575,10191,10566,10188,0
34637,202,10575,10188,10568,10188,0
34730,202,10578,10193,10570,10189,0
34824,202,10579,10186,10572,10189,0
34918,202,10576,10188,10574,10188,0
35012,202,10577,10184,10574,10187,0
35105,202,10581,10191,10575,10187,0
35199,202,10582,10188,10577,10188,0
35293,202,10583,10185,10578,10187,0
35387,202,10587,10189,10580,10187,0
35480,202,10588,10185,10582,10187,0
35574,202,10586,10188,10583,10187,0
35668,202,10592,10191,10584,10187,0
35762,202,10590,10187,10586,10188,0
35855,202,10596,10191,10588,10188,0
35949,202,10602,10190,10591,10188,0
36043,202,10596,10189,10593,10189,0
36137,202,10604,10191,10595,10189,0
36230,202,10602,10192,10597,10189,0
36324,202,10602,10192,10598,10190,0
36418,202,10597,10188,10598,10190,0
36512,202,10605,10184,10599,10189,0
36605,202,10612,10188,10601,10188,0
36699,202,10611,10184,10604,10187,0
36793,202,10611,10188,10606,10187,0
36887,202,10611,10187,10607,10187,0
36980,202,10614,10185,10608,10186,0
37074,202,10615,10186,10610,10186,0
37168,202,10613,10190,10611,10186,0
37262,202,10616,10187,10612,10187,0
37355,202,10615,10185,10613,10187,0
37449,202,10624,10190,10614,10187,0
37543,202,10620,10186,10616,10187,0
37637,202,10619,10190,10617,10187,0
37730,202,10627,10193,10618,10188,0
37824,202,10628,10188,10621,10189,0
37918,202,10630,10188,10623,10188,0
38012,202,10633,10188,10625,10188,0
38105,202,10635,10188,10627,10188,0
38199,202,10641,10189,10630,10188,0
38293,202,10640,10189,10633,10188,0
38387,202,10643,10189,10635,10188,0
38480,202,10643,10193,10637,10189,0
38574,202,10641,10191,10638,10190,0
38668,202,10643,10193,10639,10190,0
38762,202,10641,10191,10640,10190,0
38855,202,10641,10190,10640,10190,0
38949,202,10647,10192,10641,10190,0
39043,202,10646,10194,10642,10191,0
39137,202,10654,10192,10644,10191,0
39230,202,10651,10190,10646,10191,0
39324,202,10651,10189,10647,10191,0
39418,202,10655,10194,10649,10191,0
39512,202,10657,10191,10651,10191,0
39605,202,10661,10192,10653,10191,0
39699,202,10664,10189,10655,10191,0
39793,202,10658,10190,10657,10190,0
39887,202,10666,10189,10658,10190,0
39980,202,10668,10192,10660,10190,0
40074,202,10670,10188,10662,10190,0
40168,202,10674,10192,10665,10190,0
40262,202,10672,10196,10667,10191,0
40355,202,10677,10194,10669,10192,0
40449,202,10677,10194,10671,10192,0
40543,202,10675,10192,10672,10192,0
40637,202,10676,10189,10673,10192,0
40730,202,10681,10187,10674,10191,0
40824,202,10683,10188,10676,10190,0
40918,202,10683,10191,10678,10189,0
41012,202,10683,10191,10679,10190,0
41105,202,10681,10193,10680,10190,0
41199,202,10689,10187,10681,10190,0
41293,202,10691,10194,10683,10190,0
41387,202,10698,10193,10686,10191,0
41480,202,10697,10192,10689,10191,0
41574,202,10690,10193,10690,10191,0
41668,202,10702,10192,10692,10192,0
41762,202,10697,10186,10693,10191,0
41855,202,10701,10193,10695,10190,0
41949,202,10709,10192,10697,10191,0
42043,202,10703,10192,10700,10191,0
42137,202,10706,10192,10701,10191,0
42230,202,10708,10191,10702,10191,0
42324,202,10710,10192,10704,10191,0
42418,202,10709,10192,10705,10191,0
42512,202,10714,10190,10707,10191,0
42605,202,10716,10189,10709,10190,0
42699,202,10719,10186,10711,10190,0
42793,202,10712,10188,10712,10189,0
42887,202,10712,10191,10712,10189,0
42980,202,10723,10194,10713,10190,0
43074,202,10717,10192,10715,10190,0
43168,202,10720,10195,10716,10191,0
43262,202,10725,10193,10717,10192,0
43355,202,10730,10193,10720,10192,0
43449,202,10729,10191,10722,10192,0
43543,202,10729,10189,10724,10191,0
43637,202,10725,10195,10725,10191,0
43730,202,10728,10191,10725,10192,0
43824,202,10737,10187,10727,10191,0
43918,202,10738,10191,10730,10190,0
44012,202,10734,10191,10731,10190,0
44105,202,10737,10193,10732,10191,0
44199,202,10742,10189,10734,10191,0
44293,202,10739,10190,10736,10190,0
44387,202,10744,10188,10737,10190,0
44480,202,10749,10189,10739,10189,0
44574,202,10745,10194,10741,10190,0
44668,202,10748,10195,10743,10191,0
44762,202,10751,10189,10744,10191,0
44855,202,10746,10197,10745,10191,0
44949,202,10757,10192,10747,10192,0
45043,202,10753,10192,10749,10192,0
45137,202,10759,10193,10751,10192,0
45230,202,10758,10193,10753,10192,0
45324,202,10756,10188,10754,10192,0
45418,202,10757,10196,10754,10192,0
45512,202,10762,10193,10756,10192,0
45605,202,10765,10193,10757,10192,0
45699,202,10766,10191,10759,10192,0
45793,202,10769,10194,10761,10192,0
45887,202,10769,10192,10763,10192,0
45980,202,10774,10191,10765,10192,0
46074,202,10768,10192,10767,10192,0
46168,202,10776,10195,10768,10192,0
46262,202,10776,10192,10770,10192,0
46355,202,10773,10194,10771,10192,0
46449,202,10779,10192,10772,10192,0
46543,202,10780,10189,10774,10192,0
46637,202,10776,10189,10775,10191,0
46730,202,10782,10191,10776,10191,0
46824,202,10786,10191,10778,10191,0
46918,202,10792,10193,10781,10191,0
47012,202,10789,10191,10783,10191,0
47105,202,10787,10194,10784,10191,0
47199,202,10793,10190,10786,10191,0
47293,202,10796,10196,10788,10192,0
47387,202,10798,10190,10790,10192,0
47480,202,10793,10190,10791,10191,0
47574,202,10799,10194,10793,10191,0
47668,202,10800,10194,10794,10192,0
47762,202,10802,10193,10796,10192,0
47855,202,10805,10192,10798,10192,0
47949,202,10805,10192,10800,10192,0
48043,202,10803,10196,10801,10192,0
48137,202,10809,10194,10802,10193,0
48230,202,10808,10195,10804,10193,0
48324,202,10811,10197,10805,10194,0
48418,202,10809,10188,10806,10193,0
48512,202,10811,10193,10807,10192,0
48605,202,10817,10196,10809,10193,0
48699,202,10821,10194,10811,10193,0
48793,202,10819,10196,10814,10194,0
48887,202,10823,10195,10815,10194,0
48980,202,10822,10194,10817,10194,0
49074,202,10823,10194,10818,10194,0
49168,202,10826,10190,10820,10193,0
49262,202,10823,10192,10821,10193,0
49355,202,10833,10197,10823,10193,0
49449,202,10836,10195,10826,10194,0
49543,202,10832,10192,10828,10193,0
49637,202,10835,10194,10829,10193,0
49730,202,10835,10197,10831,10194,0
49824,202,10837,10192,10832,10194,0
49918,202,10837,10189,10833,10193,0
50012,202,10844,10194,10835,10192,0
50105,202,10838,10192,10836,10192,0
50199,202,10837,10193,10837,10192,0
50293,202,10843,10194,10837,10192,0
50387,202,10850,10192,10840,10192,0
50480,202,10849,10197,10842,10193,0
50574,202,10849,10199,10844,10194,0
50668,202,10855,10194,10846,10195,0
50762,202,10853,10194,10848,10194,0
50855,202,10857,10193,10850,10194,0
50949,202,10864,10196,10852,10194,0
51043,202,10860,10194,10855,10194,0
51136,202,10862,10200,10856,10195,0
51230,202,10862,10195,10858,10195,0
51324,202,10864,10190,10859,10194,0
51418,202,10865,10197,10860,10194,0
51512,202,10866,10196,10862,10195,0
51605,202,10867,10193,10863,10194,0
51699,202,10875,10195,10865,10194,0
51793,202,10871,10195,10867,10194,0
51887,202,10874,10196,10868,10194,0
51980,202,10873,10196,10869,10195,0
52074,202,10872,10197,10870,10195,0
52168,202,10884,10192,10872,10195,0
52262,202,10879,10193,10874,10194,0
52355,202,10880,10199,10876,10194,0
52449,202,10885,10198,10877,10195,0
52543,202,10888,10192,10880,10195,0
52637,202,10886,10193,10881,10194,0
52730,202,10884,10198,10882,10194,0
52824,202,10889,10197,10883,10195,0
52918,202,10889,10195,10885,10195,0
53012,202,10892,10195,10886,10195,0
53105,202,10893,10192,10888,10195,0
53199,202,10900,10195,10890,10194,0
53293,202,10901,10198,10893,10195,0
53387,202,10900,10191,10895,10194,0
53480,202,10903,10197,10896,10194,0
53574,202,10893,10195,10897,10195,0
53668,202,10908,10193,10897,10194,0
53762,202,10900,10196,10899,10194,0
53855,202,10907,10197,10900,10195,0
53949,202,10910,10200,10902,10196,0
54043,202,10914,10197,10905,10196,0
54136,202,10913,10191,10907,10195,0
54230,202,10913,10197,10908,10195,0
54324,202,10914,10201,10910,10196,0
54418,202,10913,10199,10911,10197,0
54511,202,10917,10194,10912,10197,0
54605,202,10921,10195,10913,10196,0
54699,202,10921,10195,10915,10196,0
54793,202,10924,10197,10917,10196,0
54887,202,10926,10198,10919,10196,0
54980,202,10922,10195,10920,10196,0
55074,202,10927,10197,10921,10196,0
55168,202,10931,10195,10923,10196,0
55261,202,10932,10196,10925,10196,0
55355,202,10934,10199,10927,10196,0
55449,202,10932,10190,10929,10195,0
55543,202,10939,10194,10930,10194,0
55636,202,10943,10198,10933,10195,0
55730,202,10942,10195,10935,10195,0
55824,202,10942,10198,10937,10195,0
55918,202,10947,10196,10939,10196,0
56011,202,10944,10193,10940,10195,0
56105,202,10947,10195,10942,10195,0
56199,202,10949,10193,10943,10194,0
56293,202,10949,10196,10945,10194,0
56387,202,10952,10193,10946,10194,0
56480,202,10954,10198,10948,10194,0
56574,202,10956,10198,10950,10195,0
56668,202,10954,10195,10951,10195,0
56761,202,10953,10197,10951,10195,0
56855,202,10955,10193,10952,10195,0
56949,202,10967,10197,10954,10195,0
57043,202,10961,10198,10957,10196,0
57136,202,10964,10198,10958,10196,0
57230,202,10964,10196,10960,10196,0
57324,202,10963,10200,10960,10197,0
57418,202,10967,10200,10962,10197,0
57511,202,10972,10198,10964,10198,0
57605,202,10975,10195,10966,10197,0
57699,202,10981,10196,10969,10197,0
57793,202,10974,10199,10971,10197,0
57887,202,10976,10195,10972,10197,0
57980,202,10975,10201,10973,10197,0
58074,202,10982,10199,10974,10198,0
58168,202,10985,10196,10977,10197,0
58261,202,10982,10196,10978,10197,0
58355,202,10986,10194,10980,10196,0
58449,202,10990,10194,10982,10196,0
58543,202,10989,10196,10984,10195,0
58636,202,10985,10196,10984,10195,0
58730,202,10989,10199,10985,10196,0
58824,202,10991,10196,10986,10196,0
58918,202,10997,10196,10988,10196,0
59011,202,10995,10201,10990,10196,0
59105,202,10995,10201,10991,10198,0
59199,202,11001,10204,10993,10199,0
59293,202,11001,10199,10995,10199,0
59387,202,11000,10197,10996,10199,0
59480,202,11000,10202,10997,10199,0
59574,202,11007,10203,10999,10200,0
59668,202,11007,10197,11001,10200,0
59761,202,11007,10199,11002,10199,0
59855,202,11007,10204,11003,10200,0
59949,202,11007,10199,11004,10200,0
60043,202,11012,10197,11005,10199,0
60136,202,11017,10201,11008,10199,0
60230,202,11017,10200,11010,10199,0
60324,202,11012,10197,11011,10199,0
60418,202,11017,10194,11012,10198,0
60511,202,11018,10196,11013,10197,0
60605,202,11028,10196,11016,10197,0
60699,202,11023,10198,11018,10197,0
60793,202,11025,10198,11020,10197,0
60887,202,11028,10198,11021,10197,0
60980,202,11029,10197,11023,10197,0
61074,202,11032,10196,11025,10197,0
61168,202,11035,10198,11027,10197,0
61261,202,11032,10201,11029,10197,0
61355,202,11036,10197,11030,10198,0
61449,202,11035,10195,11031,10197,0
61543,202,11031,10199,11032,10197,0
61636,202,11039,10202,11032,10198,0
61730,202,11040,10200,11034,10198,0
61824,202,11041,10202,11036,10199,0
61918,202,11041,10202,11037,10200,0
62011,202,11045,10201,11038,10200,0
62105,202,11050,10200,11041,10200,0
62199,202,11047,10201,11043,10200,0
62293,202,11052,10200,11044,10200,0
62387,202,11059,10200,11047,10200,0
62480,202,11054,10199,11050,10200,0
62574,202,11057,10201,11051,10200,0
62668,202,11063,10197,11053,10199,0
62761,202,11060,10194,11055,10198,0
62855,202,11062,10195,11057,10197,0
62949,202,11061,10198,11058,10197,0
63043,202,11066,10196,11059,10197,0
63136,202,11064,10199,11061,10197,0
63230,202,11064,10203,11061,10198,0
63324,202,11068,10202,11062,10199,0
63418,202,11065,10203,11063,10200,0
63511,202,11071,10202,11064,10200,0
63605,202,11073,10199,11066,10200,0
63699,202,11073,10201,11068,10200,0
63793,202,11075,10201,11069,10200,0
63887,202,11075,10199,11071,10200,0
63980,202,11081,10202,11073,10200,0
64074,202,11084,10197,11075,10200,0
64168,202,11090,10196,11078,10199,0
64261,202,11084,10202,11080,10199,0
64355,202,11089,10197,11082,10199,0
64449,202,11088,10198,11083,10198,0
64543,202,11090,10197,11085,10198,0
64636,202,11091,10198,11086,10198,0
64730,202,11093,10205,11088,10199,0
64824,202,11093,10203,11089,10200,0
64918,202,11098,10201,11091,10200,0
65011,202,11097,10201,11092,10200,0
65105,202,11099,10202,11094,10201,0
65199,202,11100,10200,11095,10201,0
65293,202,11106,10199,11097,10200,0
65387,202,11103,10202,11099,10200,0
65480,202,11105,10199,11100,10200,0
65574,202,11105,10203,11101,10200,0
65668,202,11112,10203,11103,10201,0
65761,202,11109,10200,11105,10201,0
65855,202,11113,10202,11106,10201,0
65949,202,11115,10202,11108,10201,0
66043,202,11110,10195,11109,10200,0
66136,202,11113,10200,11110,10199,0
66230,202,11116,10203,11111,10200,0
66324,202,11115,10204,11112,10201,0
66418,202,11119,10205,11113,10202,0
66511,202,11122,10203,11115,10202,0
66605,202,11126,10198,11117,10202,0
66699,202,11121,10204,11119,10201,0
66793,202,11129,10203,11120,10202,0
66887,202,11128,10202,11122,10202,0
66980,202,11130,10203,11124,10202,0
67074,202,11128,10198,11125,10201,0
67168,202,11131,10206,11126,10201,0
67261,202,11136,10207,11128,10203,0
67355,202,11138,10200,11130,10203,0
67449,202,11135,10202,11132,10202,0
67543,202,11140,10201,11133,10202,0
67636,202,11140,10203,11135,10202,0
67730,202,11139,10205,11136,10202,0
67824,202,11142,10205,11137,10203,0
67918,202,11146,10205,11139,10203,0
68011,202,11147,10204,11141,10203,0
68105,202,11152,10203,11143,10203,0
68199,202,11149,10205,11145,10203,0
68293,202,11156,10201,11147,10203,0
68387,202,11154,10203,11149,10203,0
68480,202,11154,10205,11150,10203,0
68574,202,11157,10199,11151,10203,0
68668,202,11157,10200,11153,10202,0
68761,202,11161,10207,11154,10202,0
68855,202,11162,10206,11156,10203,0
68949,202,11164,10203,11158,10203,0
69043,202,11162,10203,11159,10203,0
69136,202,11167,10199,11160,10202,0
69230,202,11170,10201,11162,10202,0
69324,202,11170,10206,11164,10202,0
69418,202,11169,10204,11166,10203,0
69511,202,11170,10202,11166,10203,0
69605,202,11176,10201,11168,10202,0
69699,202,11177,10205,11170,10202,0
69793,202,11178,10205,11172,10203,0
69887,202,11181,10207,11174,10204,0
69980,202,11177,10203,11175,10204,0
70074,202,11180,10198,11176,10203,0
70168,202,11182,10206,11177,10202,0
70261,202,11182,10203,11178,10203,0
70355,202,11191,10203,11180,10203,0
70449,202,11186,10209,11182,10203,0
70543,202,11190,10199,11184,10203,0
70636,202,11193,10206,11186,10203,0
70730,202,11192,10207,11187,10204,0
70824,202,11199,10205,11189,10204,0
70918,202,11194,10207,11191,10205,0
71011,202,11196,10204,11192,10205,0
71105,202,11198,10207,11193,10205,0
71199,202,11201,10205,11195,10205,0
71293,202,11205,10201,11197,10204,0
71387,202,11207,10202,11199,10203,0
71480,202,11208,10212,11201,10204,0
71574,202,11211,10207,11203,10206,0
71668,202,11210,10207,11205,10206,0
71761,202,11209,10204,11206,10206,0
71855,202,11210,10201,11207,10205,0
71949,202,11217,10199,11209,10203,0
72043,202,11219,10203,11211,10203,0
72136,202,11216,10199,11213,10202,0
72230,202,11219,10205,11214,10202,0
