35562,13268,23357,13386,13239,13077,11991,12033,70,70,0,255
36062,13265,23339,13387,13235,13082,11999,12030,70,70,0,255
36562,13267,23353,13386,13230,13078,12000,12039,70,70,0,255
37062,13258,23339,13386,13235,13076,12008,12042,70,70,0,255
37562,13257,23357,13383,13225,13075,11997,12042,70,70,0,255
38062,13256,23306,13383,13229,13076,11996,12042,70,70,0,255
38562,13254,23327,13382,13222,13071,12000,12047,70,70,75,255
39062,13264,23323,13378,13229,13074,12003,12042,70,70,75,255
39562,13269,23334,13377,13223,13064,12015,12047,70,70,75,255
40062,13274,23311,13380,13212,13045,11995,12053,70,70,75,255
40562,13275,23323,13377,13194,13037,11891,12052,70,70,75,255
41062,13271,23324,13379,13165,13010,11848,12138,70,70,75,255
41562,13270,23282,13378,13132,12987,11704,12504,70,70,75,255
42062,13274,23292,13369,13101,12954,11673,12696,70,70,75,255
42562,13281,23276,13359,13066,12911,11733,12763,70,70,75,255
43062,13275,23241,13360,13039,12889,12047,12664,70,70,75,255
43562,13276,23245,13355,13014,12860,12398,12653,70,70,75,255
44062,13264,23188,13351,12980,12827,12396,12554,70,70,75,255
44562,13268,23159,13340,12949,12801,12532,12756,70,70,75,255
45062,13262,23164,13336,12921,12776,12487,12894,70,70,75,255
45562,13262,23166,13322,12895,12746,12475,12957,70,70,75,255
46062,13241,23098,13322,12870,12723,12742,13000,70,70,75,255
46562,13237,23109,13309,12847,12699,12854,12956,70,70,75,255
47062,13228,23058,13305,12824,12672,12894,13053,70,70,75,255
47562,13219,23033,13291,12805,12657,12877,13236,70,70,75,255
48062,13198,22957,13282,12783,12631,12917,13252,70,70,75,255
48562,13184,22928,13276,12756,12613,13159,13305,70,70,75,255
49062,13178,22918,13263,12737,12597,13193,13311,70,70,75,255
49562,13167,22899,13253,12721,12571,13215,13427,70,70,75,255
50062,13170,22882,13246,12695,12556,13226,13529,70,70,75,255
50562,13165,22810,13230,12679,12540,13346,13568,70,70,75,255
51062,13170,22805,13224,12674,12521,13466,13606,70,70,75,255
51562,13170,22753,13215,12650,12504,13488,13645,70,70,75,255
52062,13162,22726,13201,12635,12487,13558,13786,70,70,75,255
52562,13161,22712,13193,12613,12474,13578,13797,70,70,75,255
53062,13146,22655,13187,12600,12452,13719,13846,70,70,75,255
53562,13133,22654,13177,12584,12445,13727,13893,70,70,75,255
54062,13120,22604,13167,12574,12428,13811,14015,70,70,75,255
54562,13118,22558,13158,12560,12412,13845,14034,70,70,75,255
55062,13099,22544,13145,12541,12401,13958,14085,70,70,75,255
55562,13090,22524,13138,12531,12390,13990,14147,70,70,75,255
56062,13072,22476,13127,12518,12380,14033,14257,70,70,75,255
56562,13054,22435,13119,12508,12365,14082,14276,70,70,75,255
57062,13035,22425,13106,12497,12357,14190,14337,70,70,75,255
57562,13016,22395,13093,12478,12344,14243,14383,70,70,75,255
58062,12996,22299,13083,12469,12333,14280,14470,70,70,75,255
58562,12985,22293,13072,12457,12321,14326,14512,70,70,75,255
59062,12964,22218,13057,12454,12314,14413,14577,70,70,75,255
59562,12947,22177,13045,12439,12300,14471,14618,70,70,75,255
60062,12932,22159,13033,12432,12291,14537,14685,70,70,75,255
60562,12920,22111,13017,12424,12284,14601,14714,70,70,75,255
61062,12905,22064,13002,12412,12275,14652,14798,70,70,75,255
61562,12896,21996,12992,12406,12263,14722,14827,70,70,75,255
62062,12879,22007,12978,12388,12261,14761,14891,70,70,75,255
62562,12874,21937,12963,12391,12249,14783,14937,70,70,75,255
63062,12872,21910,12952,12379,12238,14844,15003,70,70,75,255
63562,12870,21849,12943,12371,12224,14904,15029,70,70,75,255
64062,12874,21802,12931,12361,12220,14981,15097,70,70,75,255
64562,12867,21788,12918,12355,12210,15022,15150,70,70,75,255
65062,12860,21758,12912,12345,12202,15068,15188,70,70,75,255
65562,12860,21728,12898,12333,12198,15133,15238,70,70,75,255
66062,12855,21697,12892,12332,12189,15177,15297,70,70,75,255
66562,12853,21655,12881,12321,12180,15265,15345,70,70,75,255
67062,12836,21670,12874,12317,12177,15280,15380,70,70,75,255
67562,12825,21587,12869,12302,12171,15346,15438,70,70,75,255
68062,12804,21584,12855,12302,12164,15389,15475,70,70,75,255
68562,12791,21550,12846,12300,12156,15450,15524,70,70,75,255
69062,12785,21527,12835,12290,12154,15481,15569,70,70,75,255
69562,12771,21462,12825,12282,12144,15520,15619,70,70,75,255
70062,12757,21448,12816,12269,12141,15563,15653,70,70,75,255
70562,12746,21365,12809,12274,12136,15614,15715,70,70,75,255
71062,12735,21378,12798,12271,12126,15654,15749,70,70,75,255
71562,12713,21314,12785,12266,12126,15701,15789,70,70,75,255
72062,12697,21335,12777,12256,12118,15729,15838,70,70,75,255
72562,12687,21266,12760,12257,12113,15777,15884,70,70,75,255
73062,12670,21233,12755,12247,12110,15820,15916,70,70,75,255
73562,12653,21190,12741,12239,12105,15886,15958,70,70,75,255
74062,12640,21147,12728,12238,12103,15931,16003,70,70,75,255
74562,12628,21115,12715,12230,12094,15981,16029,70,70,75,255
75062,12626,21073,12705,12226,12091,16001,16080,70,70,75,255
75562,12608,21042,12699,12227,12094,16039,16124,70,70,75,255
76062,12599,21021,12686,12223,12081,16101,16151,70,70,75,255
76562,12594,20961,12674,12220,12079,16119,16194,70,70,75,255
77062,12582,20947,12663,12211,12068,16162,16236,70,70,75,255
77562,12568,20892,12655,12211,12069,16221,16270,70,70,75,255
78062,12554,20880,12640,12205,12069,16240,16306,70,70,75,255
78562,12547,20814,12634,12201,12064,16273,16347,70,70,75,255
79062,12541,20755,12622,12201,12060,16311,16381,70,70,75,255
79562,12530,20758,12612,12192,12055,16348,16421,70,70,75,255
80062,12521,20739,12598,12188,12048,16397,16460,70,70,75,255
80562,12504,20708,12590,12182,12049,16436,16489,70,70,75,255
81062,12493,20672,12580,12178,12045,16456,16526,70,70,75,255
81562,12482,20605,12572,12171,12039,16503,16564,70,70,75,255
82062,12478,20572,12559,12168,12035,16538,16592,70,70,75,255
82562,12466,20567,12547,12163,12035,16561,16627,70,70,75,255
83062,12460,20490,12539,12159,12026,16596,16667,70,70,75,255
83562,12455,20504,12531,12158,12022,16652,16693,70,70,75,255
84062,12443,20441,12519,12150,12020,16676,16727,70,70,75,255
84562,12434,20453,12515,12155,12017,16705,16765,70,70,75,255
85062,12430,20392,12503,12147,12009,16737,16793,70,70,75,255
85562,12427,20388,12496,12144,12008,16761,16823,70,70,75,255
86062,12419,20340,12491,12138,12006,16797,16854,70,70,75,255
86562,12424,20315,12483,12136,12001,16832,16887,70,70,75,255
87062,12418,20317,12477,12129,12000,16870,16913,70,70,75,255
87562,12427,20282,12468,12128,11993,16890,16942,70,70,75,255
88062,12421,20272,12464,12125,11987,16920,16970,70,70,75,255
88562,12419,20248,12455,12122,11988,16954,16997,70,70,75,255
89062,12421,20243,12456,12122,11983,16981,17031,70,70,75,255
89562,12412,20203,12447,12117,11981,17015,17055,70,70,75,255
90062,12410,20187,12442,12112,11978,17041,17078,70,70,75,255
90562,12405,20186,12437,12112,11978,17061,17112,70,70,75,255
91062,12396,20165,12431,12112,11977,17078,17135,70,70,75,255
91562,12388,20146,12427,12111,11971,17111,17161,70,70,75,255
92062,12388,20123,12425,12108,11973,17130,17193,70,70,75,255
92562,12371,20113,12418,12102,11966,17167,17210,70,70,75,255
93062,12360,20093,12412,12102,11969,17191,17234,70,70,75,255
93562,12361,20089,12407,12099,11965,17212,17265,70,70,75,255
94062,12372,20071,12402,12095,11968,17232,17285,70,70,75,255
94562,12361,20049,12397,12100,11962,17260,17305,70,70,75,255
95062,12362,20054,12391,12096,11960,17280,17328,70,70,75,255
95562,12369,20033,12390,12090,11962,17302,17348,70,70,75,255
96062,12370,19983,12382,12096,11957,17316,17367,70,70,75,255
96562,12366,19994,12379,12093,11956,17346,17384,70,70,75,255
97062,12363,19979,12381,12091,11956,17357,17400,70,70,75,255
97562,12365,20022,12373,12088,11958,17372,17416,70,70,75,255
98062,12362,19957,12371,12087,11953,17380,17430,70,70,75,255
98562,12359,19923,12367,12088,11956,17401,17449,70,70,75,255
99062,12356,19959,12366,12084,11954,17405,17456,70,70,75,255
99562,12349,19928,12364,12087,11953,17419,17472,70,70,75,255
100062,12340,19914,12360,12085,11950,17436,17481,70,70,75,255
100562,12323,19914,12352,12085,11950,17449,17486,70,70,75,255
101062,12323,19902,12352,12083,11950,17452,17504,70,70,75,255
101562,12310,19875,12350,12082,11946,17457,17507,70,70,75,255
102062,12304,19872,12346,12081,11945,17473,17520,70,70,75,255
102562,12302,19866,12339,12080,11945,17491,17529,70,70,75,255
103062,12297,19882,12339,12084,11945,17495,17531,70,70,75,255
103562,12294,19827,12335,12086,11947,17496,17543,70,70,75,255
104062,12297,19841,12330,12078,11945,17498,17548,70,70,75,255
104562,12282,19799,12329,12076,11943,17511,17555,70,70,75,255
105062,12283,19805,12320,12079,11941,17514,17560,70,70,75,255
105562,12285,19797,12319,12076,11938,17515,17565,70,70,75,255
106062,12283,19786,12319,12073,11939,17521,17566,70,70,75,255
106562,12281,19772,12310,12072,11938,17523,17572,70,70,75,255
107062,12282,19779,12310,12070,11935,17528,17575,70,70,75,255
107562,12286,19757,12310,12067,11937,17535,17581,70,70,75,255
108062,12278,19744,12302,12071,11938,17536,17587,70,70,75,255
108562,12282,19738,12301,12068,11936,17541,17588,70,70,75,255
109062,12290,19764,12304,12067,11937,17541,17592,70,70,75,255
109562,12290,19740,12299,12065,11933,17542,17591,70,70,75,255
110062,12287,19716,12296,12064,11930,17545,17592,70,70,75,255
110562,12291,19709,12299,12060,11933,17547,17598,70,70,75,255
111062,12283,19702,12290,12065,11927,17552,17600,70,70,75,255
111562,12273,19704,12292,12060,11927,17554,17601,70,70,75,255
112062,12271,19696,12288,12058,11930,17552,17606,70,70,75,255
112562,12274,19670,12288,12062,11924,17552,17601,70,70,75,255
113062,12274,19713,12287,12059,11920,17553,17597,70,70,75,255
113562,12273,19669,12289,12065,11929,17559,17607,70,70,75,255
114062,12278,19681,12282,12062,11921,17564,17603,70,70,75,255
114562,12292,19653,12282,12054,11922,17559,17605,70,70,75,255
115062,12288,19683,12285,12056,11919,17556,17606,70,70,75,255
